篇名	作者	页数	关键词	摘要	filename
浙江省高校图书情报工作委员会2018年主要工作记事		5	 	"<正>3月30日浙江省高校图书情报工作委员会八届六次常务委员会会议在绍兴召开。全省高校图工委常务委员、秘书处成员等17人参加了会议。会议听取和审议了省高校图工委2017工作总结和2017年财务情况报告;讨论并确定了2018年的工作思路和馆长工作会议的相关事宜;明确了2018年的重点工作、常规工作以及创新性试点工作;并就图工委刊物的出版等其他相关事宜展开了讨论。5月24—25日2018年""浙江省高校图 "	ZJTQ201802016
浙江财经大学“诺奖”馆迎来第三位诺奖获得者		1	 	"<正>10月17日,2010年诺贝尔经济学奖得主克里斯托弗·皮萨里德斯来到浙江财经大学,签约加入""诺贝尔经济学奖工作站"",并在浙江财经大学党委书记李金昌、副校长李占荣、图书馆馆长吴利群等陪同下,参观了诺贝尔经济学奖文献馆。吴利群馆长向克里斯托弗·皮萨里德斯教授详细介绍了文献馆的资源收藏与整理、 "	ZJTQ201802017
2018年浙江省高校图书馆非图书情报类专业新职工培训在绍兴举行		1	 	"<正>11月12—14日,浙江省高校图书馆非图书情报类专业新职工培训在绍兴举行。本次培训由浙江省高校图工委信息咨询与用户教育专业委员会主办,绍兴文理学院教育培训中心承办,来自浙江省30余所高校图书馆的90多位新馆员参加了此次培训,共邀请了 "	ZJTQ201802018
第十一届图书馆管理与服务创新论坛在浙江大学举行		1	 	"<正>11月28—30日,第十一届图书馆管理与服务创新论坛在浙江大学紫金港校区顺利举行。来自全国高校图书馆界代表220人参加了会议。图书馆管理与服务创新论坛旨在推动高校图书馆的管理与服务创新,促进管理与服务理念、方法和经验交流,充分发挥高 "	ZJTQ201802019
文化浙江——阅读推广与文化传承研讨会暨图书馆文创产品展示会在浙江师范大学图文信息中心举办		1	 	"<正>9月28—30日,浙江省社会科学界第四届学术年会分论坛""文化浙江——阅读推广与文化传承""研讨会暨图书馆文创产品展示会在浙江师范大学图文信息中心七楼报告厅举办。本次活动是浙江省图书馆学会在浙江省社会科学界联合会的指导下主办、浙江省图书馆学会阅读推广与文化传播分委会和浙江师范大学图文信息中心承办。来自全省公共图书馆、高校图书馆的专家、学者及阅读推广馆员共计130余人参加了本次活动。图文信息中心主任、图书馆馆长陈玉兰 "	ZJTQ201802020
浙江省“数据管理、数据服务与数据期刊”研讨会在金华召开		2	 	"<正>11月6-8日,由浙江省高校图工委期刊专业委员会和浙江省图书馆学会学术委员会资源建设与共享分委会联合主办、浙江师范大学图书馆承办、超星集团协办的浙江省""数据管理、数据服务与数据期刊""学术研讨会在金华召开。来自全省高校图书馆、公共图书馆和信息研究院所三大系统的70余个单位的,涉及资源建设、期刊管理、数据运维、数据分析、数据服务等方面的110多位同行参会。大会开幕式由浙江师范大学图书馆王强 "	ZJTQ201802021
“孙中山货币文化国际学术研讨会”在浙江金融职业学院隆重召开		1	 	"<正>11月12日,在中国民主革命的伟大先驱孙中山先生诞辰152周年之际,由中共杭州市江干区委统战部、江干区社科联、中国钱币学会金银货币专委会主办,浙江省社科联、浙江省孙中山研究会指导,杭州孙中山钱币纪念馆(江干区逸仙钱币纪念馆)承办,浙江金融职业学院协办的""孙中山货币文化国际学术研讨会""在浙江金融职业学院隆重举行。浙江金融职业学院副校长王琦参加研讨会开幕式并致辞。开幕式上,浙江金融职业学院图书馆馆 "	ZJTQ201802022
《翠色千峰:中国瓷母越窑青瓷复活展》开展仪式在浙江大学图书馆举行		1	 	"<正>12月17日下午,《翠色千峰:中国瓷母越窑青瓷复活展——陈鹏飞大师经典作品展》开展仪式在浙江大学紫金港校区基础图书馆一楼大厅举行。活动由浙江大学图书馆与浙江大学档案馆、浙江大学管理学院、美国亚洲文化学院共同主办。浙江大学副校长罗卫东、美国亚洲文化学院主席赵晓明、浙江大学创新创业研究院副理事长张美凤、越窑青瓷非物质文化遗产传承人陈鹏飞等出席,并共同为此次展览揭幕。罗卫东副校长在致辞中表示在刚改造完 "	ZJTQ201802023
《浙江高校图书情报工作》2018年总目录		1	 	 	ZJTQ201802024
高职院校图书馆微信公众号在优质校建设中的服务思考——以浙江省公办高职院校图书馆为例	陈瑶:41249836	7	高职图书馆; 微信公众号; 优质校建设; 服务;	"优质校建设任务的日趋紧迫,微信公众号服务功能的日益强大,图书馆作为学校重要的教辅部门,如何有效利用微信公众平台,助力本校优质校建设,改革创新微服务,做好对内对外的服务平台,是图书馆在信息化建设中的重要环节。本文选择浙江省的公办高职院校作为研究对象,探析其微信公众号服务现状,针对存在的问题,结合优质校建设的相关目标,提出图书馆微信公众号在优质校建设中的运营措施。 "	ZJTQ201802006
浙江工业大学图书馆优质服务月的实践与体会		3	 	"<正>信息技术的发展使得图书馆面临许多新的挑战,比如到馆人数减少、纸本资源的借阅量下降、读者对图书馆服务提出更多要求等。针对这些问题,浙江工业大学图书馆通过开展优质服务月活动向读者集中展示图书馆资源、推广图书馆服务理念、加强与读者的沟通 "	ZJTQ201802008
书香溢校园 育人细无声——记浙江工商大学图书馆的四十年		3	 	"<正>改革开放四十年来,我国的教育事业实现了跨越式发展,浙江工商大学也由最初的一所中专学校发展成为浙江省、商务部和教育部共建的省重点建设大学。图书馆作为学校的文献信息资源中心,也发生了翻天覆地的变化。这些变化,从一个侧面见证了学校的壮大、我国教育事业的发展和改革开放四 "	ZJTQ201802010
浙江省高校图书馆阅读推广活动汇编		7	 	"""文化是一个国家、一个民族的灵魂""。十九大报告中明确了""文化兴国运兴,文化强民族强""。为此浙江省各高校图书馆开展了主题鲜明、内容丰富、形式多样的阅读推广活动。通过多种渠道、形式和载体向读者传播阅读理念、开展阅读指导、提升阅读兴趣和阅读能力。阅读推广活动的展开,能更好地引导青年大学生树立理想、坚定信念,为中华民族伟大复兴贡献青春,从而更好地实现人生价值。现将2018年浙江省高校图书馆举办的系列阅读推广活动呈现,促进我省高校图书馆阅读推广服务和校园文化建设进一步发展。 "	ZJTQ201802011
营造浓厚的文化氛围 提升独特的文化品位——浙江省高校图书馆的探索与实践		4	 	"大学图书馆积极提升自身的文化品位,营造浓厚的文化氛围对陶冶学生的情操,开拓他们的视野,丰富他们的文化生活,提高他们的人文素质具有重要的作用。高校图书馆的文化氛围营造主要包括服务环境的构建、人文情怀的培养、教育职能的体现、与和谐文化的传播等,通过这些建设,逐步形成图书馆特有的文化品位,并充分发挥其在校园文化建设中的作用,从而提高图书馆在学校发展中的地位,更好地服务于学校的教学与科研。2018年以来,浙江省高校在营造文化氛围、提升文化品位方面进行了不断的探索和实践,取得了较好的效果。 "	ZJTQ201802013
浙江省高校图书馆各类讲座精彩纷呈		4	 	"高校图书馆是每一所大学的学习支持中心、科研支持中心、文化交流和传承中心。由图书馆邀请专家学者举办的各类讲座,为广大师生读者的学习、科研、文化熏陶提供了多元化的途径。浙江省高校图书馆举办的各类文化艺术类讲座、馆员素养培训讲座、资源推广使用讲座和学生学习类讲座,以新颖的形式、丰富的内涵、显著的效果获得了师生的广泛认可。有些图书馆的系列讲座已经成为图书馆的一张名片、一个品牌,在校园文化建设方面发挥了举足轻重的作用。 "	ZJTQ201802015
文献计量学视角下浙江省高校化学学科竞争力评价分析	高遐:41249833|蒋海灵:41249834|王钟:41249835	9	ESI; InCites; 化学学科; 学科评估;	"基于ESI与InCites数据库,采用学科环境、科研生产力、科研影响力与科研发展力等指标构建学科评估体系,揭示了浙江省高校化学学科的发展水平和科研竞争力,为浙江省高校""双一流""建设提供数据参考。 "	ZJTQ201802001
图书馆开放获取电子期刊资源三个层次建设研究	于新国:08916681	4	图书馆; 电子期刊; 开放获取; 分层次建设;	"将图书馆开放获取电子期刊资源划分为三个层次:学术层次、普及层次和综合层次,有利于不同类型的图书馆根据本馆的读者服务需求,有针对性地开展开放获取电子期刊资源的建设。文章对图书馆开放获取电子期刊资源建设三个层次的含义,以及图书馆开放获取数字化电子期刊三个层次资源的存储建设进行了研究,目的是为各类图书馆开展开放获取电子期刊资源建设提供借鉴和参考。 "	ZJTQ201801002
宁工智慧英语家园建设——建立自主自由平等交流的第二课堂	王蕾:08121680|方治强:10699497|陶咏梅:08121595	3	现代图书馆; 智慧学习园地; 英语口语习得; 第二课堂;	"现代图书馆真正在成为大学生的学习园地和精神家园,或者说是第二课堂。许多大学的英语口语学习园地都设置在图书馆,例如2016年新建的宁波工程学院图书馆就为之配备了相应的软硬件设施。本文就如何利用并维护好英语智慧园地进行了可行性研究,提出了可行性建议。 "	ZJTQ201801003
高校图书馆个性化服务浅析	许曼:11307355	4	图书馆; 个性化服务; 人文素质; 微信; 博客;	"个性化服务是现阶段高校图书馆发展的必然趋势,文章从高校图书馆个性化服务的必要性入手,分析了现有的高校图书馆个性化服务实例,接着从不同角度探索开展个性化服务的方式与方法,并对高校图书馆个性化服务的发展前景做了展望。 "	ZJTQ201801004
