篇名,作者,页数,关键词,摘要,filename
面向多类型问题的阅读理解方法研究,"谭红叶1,2:08402552|屈保兴1:45235721",8,阅读理解; 分类; 注意力机制; 多类型问题;,"机器阅读理解是基于给定文本,自动回答与文本内容相关的问题。针对此任务,学术界与工业界提出多个数据集与模型,促使阅读理解取得了一定的进步,但提出的模型大多只是针对某一类问题,不能满足现实世界问题多样性的需求。因此,该文针对阅读理解中问题类型多样性的解答展开研究,提出一种基于Bert的多任务阅读理解模型,利用注意力机制获得丰富的问题与篇章的表示,并对问题进行分类,然后将分类结果用于任务解答,实现问题的多样性解答。该文在中文公共阅读理解数据集CAIL2019-CJRC上对所提模型进行了实验,结果表明,系统取得了比所有基线模型都要好的效果。 ",MESS202006011
阅读理解中观点类问题的扩展研究,"张兆滨1:45207648|王素格1,2:08454306|陈鑫1:08400749|赵琳玲1:45235722|王典1:45235723",9,问题扩展; 高考语文; 阅读理解; 观点类题型;,"在高考语文阅读理解中,观点类问题中的观点表达较为抽象,为了从阅读材料中获取与问题相关的答案信息,需要对问题中的抽象词语进行扩展,达到扩展观点类问题的目的。该文提出了基于多任务层级长短时记忆网络(Multi-HLSTM)的问题扩展建模方法。首先将阅读材料与问题进行交互注意,同时建模问题预测和答案预测两个任务,使模型对问题进一步扩展。最后将扩展后的问题与原问题同时应用于问题的答案候选句抽取中。通过在高考语文观点类的真题、模拟题以及DuReader的描述观点类数据集上进行实验,验证了本文的问题扩展模型对答案候选句的抽取性能具有一定的提升作用。 ",MESS202006012
一种基于CW-RNN的多时间尺度序列建模推荐算法,"袁涛1,2:33234208|牛树梓2:36310961|李会元2:22125714",9,序列推荐; 多时间尺度; 动态建模;,"序列化推荐试图利用用户与物品的历史交互序列,预测下次即将交互的物品。针对序列化推荐中推荐物品依赖于用户的长时间全局兴趣、中时间兴趣还是短时间局部兴趣的不确定性,该文提出了一种基于CW-RNN的多时间尺度序列建模推荐算法。首先,该算法引入CW-RNN层,从用户与物品的历史交互序列中抽取多个时间尺度的用户兴趣特征。然后,通过尺度维卷积来建模对不同时间尺度的用户兴趣特征的依赖,生成多时间尺度用户兴趣特征的统一表示。最后,利用全连接层建模统一的多尺度用户兴趣特征和隐式物品特征的交互关系。在MovieLens-1M和Amazon Movies and TV两个公开数据集上的实验结果表明,相比于现有最优的序列推荐算法,该文提出的算法在准确率上分别提升了3.80%和8.63%。 ",MESS202006013
基于Transformer增强架构的中文语法纠错方法,"王辰成1,2:37800399|杨麟儿2,3:41093928|王莹莹2,3:24189605|杜永萍1:14336680|杨尔弘2,3:06429879",9,语法纠错; 多头注意力; 动态残差结构; 数据增强;,"语法纠错任务是自然语言处理领域的一项重要任务,近年来受到了学术界广泛关注。该任务旨在自动识别并纠正文本中所包含的语法、拼写以及语序错误等。该文将语法纠错任务看作是翻译任务,即将带有错误表达的文本翻译成正确的文本,采用基于多头注意力机制的Transformer模型作为纠错模型,并提出了一种动态残差结构,动态结合不同神经模块的输出来增强模型捕获语义信息的能力。受限于目前训练语料不足的情况,该文提出了一种数据增强方法,通过对单语语料的腐化从而生成更多的纠错数据,进一步提高模型的性能。实验结果表明,该文所提出的基于动态残差的模型增强以及腐化语料的数据增强方法对纠错性能有着较大的提升,在NLPCC 2018中文语法纠错共享评测数据上达到了最优性能。 ",MESS202006014
《知识图谱与深度学习》,,1, ,"<正>《知识图谱与深度学习》总结介绍了清华大学自然语言处理与社会人文计算实验室(THUNLP)在知识图谱与深度学习方面的研究成果,围绕世界知识与语言知识这两类对自然语言理解至关重要的知识系统,介绍了在知识表示、知识获取和计算推理方面的研究成果,展现了数据驱动的深度学习与符号表示的知识图谱之间相互补充和促进的技术趋势。其中,知识表示旨在对符号化的知识图谱进行高效表征,这是在深度学习中充分利用大规模知识图谱的计算基础;知识获取旨在从大规模的有结构、半结构和无结构化数据中自动获取知识,辅以少量人工校验,是构建大规模知识图谱的必由之路;知识计算旨在系统探索如何在不同自然语言处理任务中充分利用这些知识,实现知识指导的自然语言深度理解。 ",MESS202006001
基于局部语义相关性的定义文本义原预测,"杜家驹1,2,3:45043949|岂凡超1,2,3:41844649|孙茂松1,2,3:08823738|刘知远1,2,3:10812645",9,义原预测; HowNet; 语义相关性;,"作为人类语言的最小语义单位,义原已被成功应用于许多自然语言处理任务。人工构造和更新义原知识库成本较大,因此义原预测被用来辅助义原标注。该文探索了利用定义文本为词语自动预测义原的方法。词语的各个义原通常都与定义文本中的不同词语的语义有相关关系,这种现象被称为局部语义相关性。与之对应,该文提出了义原相关池化(SCorP)模型,该模型能够利用局部语义相关性来预测义原。在HowNet上的评测结果表明,SCorP取得了当前最好的义原预测性能。大量的定量分析进一步证明了SCorP模型能够正确地学习义原与定义文本之间的局部语义相关性。 ",MESS202005002
结合特殊领域实体识别的远监督话语领域分类,何宇虹:45043948|黄沛杰:24966316|杜泽峰:40934794|刘威:07569115|朱建恺:45043950|章锦川:44542756,9,领域分类; 外部知识; 远监督; 话语表达; 神经分类器;,"近年来,基于注意力(attention)机制的循环神经网络在文本分类中表现出显著的性能。然而,当训练集数据有限时,测试集数据中许多领域实体指称项在训练集中处于低频,甚至从未出现,如中文话语领域分类任务。该文提出结合特殊领域实体识别的远监督话语分类模型。首先,通过远监督(distant supervision)的方式获取数据集中的领域知识,显著地减少了人工操作;其次,利用特殊领域实体识别和本地构建的补充性知识库去补全远监督获取的领域知识,旨在为模型提供更加全面的领域知识;最后,对基于上下文的语义特征和知识特征这两种异构信息提出了细粒度拼接机制,在词级上融合了预训练词汇语义表达和领域知识表达,有效提升了分类模型的性能。通过与研究进展的文本分类模型的对比实验表明,该文模型在中文话语领域分类基准数据集的实验上取得了较高的正确率,特别是在知识敏感型领域,较研究进展方法具有显著优势。 ",MESS202005003
面向儿科疾病的命名实体及实体关系标注语料库构建及应用,"昝红英1,2:09467924|刘涛1,2:09465037|牛常勇1:10309361|赵悦淑2,3:44380440|张坤丽1,2:10310465|穗志方2,4:43922301",8,儿科疾病; 语料库建设; 命名实体; 实体关系; 知识图谱;,"当前医学语料库实体及实体关系的分类体系难以满足精准医学发展需求的问题,该文针对儿科疾病开展研究。在医学领域专家的指导下制定了适合儿科学的命名实体和实体关系的标注体系及详细标注规范;融合国内外相关医学标准资源,利用标注工具对298余万字儿科医学文本中实体及实体关系进行机器预标注、人工标注及人工校对,构建了面向儿科疾病的医学实体及关系语料库。所构建的语料库包含504种儿科常见疾病,共标注命名实体23 603个,实体关系36 513个,多轮标注一致性分别为0.85和0.82。基于该语料库构建了儿科医学知识图谱,并开发了基于知识图谱的儿科医学知识问答系统。 ",MESS202005004
基于历时语料库的在线词典编纂系统设计,"吴先1,2:45043951|胡俊峰1,2:06243608",9,词典编纂; 历时语料库; 系统设计; 词义发现;,"语料库语言学是借助大规模语料库对语言现象进行发现、挖掘的学科,目前已经存在很多在线语料库辅助语言学的研究。该文提供了一个按时间分片进行管理的语料库,并基于此提出了一个由社区维护的在线词典编纂系统,该系统将语料库查询结果动态结合在被编辑的词条中。该文还介绍了一个多义词词义发现和层次化聚类算法,用以自动生成一个默认的词条框架。该文概述了词典编纂系统的总体情况,重点介绍系统的设计和使用方法。 ",MESS202005005
基于数据扩充的翻译记忆库与神经机器翻译融合方法,曹骞:37444116|熊德意:32622753,8,神经机器翻译; 翻译记忆; 数据扩充;,"神经机器翻译是目前机器翻译领域的主流方法,而翻译记忆是一种帮助专业翻译人员避免重复翻译的工具,其保留之前完成的翻译句对并存储在翻译记忆库中,进而在之后的翻译过程中通过检索去重用这些翻译。该文基于数据扩充提出两种将翻译记忆与神经机器翻译相结合的方法:(1)直接拼接翻译记忆在源语句后面;(2)通过标签向量拼接翻译记忆。该文在中英与英德数据集上进行了实验,实验表明,该方法可以使翻译性能获得显著提升。 ",MESS202005006
