篇名	作者	页数	关键词	摘要	filename
中国情报学特色研究	罗鹏程:34622863	9	中国; 情报学特色; 起源与发展; 研究与教学;	"[目的/意义]厘清中国情报学学科的起源、发展和现状,探索中国情报学学科发展方向。[方法/过程]通过文献调研、统计分析、社会网络分析等手段,从中国情报学的起源与发展、研究与教育两大角度出发,论述我国情报学的特色。[结果/结论] ""情报""可视为一种高价值的信息,在改革开放前较""信息""使用更广泛;中国情报学起源于国外科技信息封锁的背景下,早期具有较强的对抗性,同时又与图书馆学联系紧密;情报学发展经历了突破信息封锁、解决信息利用、寻找学科新定位三个阶段;当前,我国情报学研究注重与国家政策和战略相结合,积极追踪信息技术热点趋势,与国外研究侧重点不同;然而中国情报学的学科渗透力不足,学科独立性不强,高质量研究成果在图情档一级学科中不突出;我国情报学教育保持了中国特色,并未全盘信息技术化。 "	PTSQ202001003
从中美学科对应的视角看中国情报学研究分歧与解决方案	杨明仪:43940032	6	情报学; intelligence studies; 大情报学;	"[目的/意义]对中国情报学研究所产生的分歧进行分析并探索解决方案。[方法/过程]首先追溯中国情报学包含information science与intelligence studies两个学科的历史原因,对这两个学科的研究对象与学科视角进行分析,并比较其发展状况,最后分析中国情报学界为解决分歧做出的努力。[结果/结论]认为""大情报学""的观念捕捉到信息与情报之共同根源,能为这两个领域的学者共同研究、相互借鉴建立基础,并使中国情报学走出与美国不同的道路。 "	PTSQ202001004
关于我国情报学发展的问题研究	王艳卿:43940031	7	情报学; 情报工作; 发展历史; 问题研究;	"[目的/意义]面对大数据时代带来的新机遇和挑战,关于情报学发展问题的研究和对策越发重要。[方法/过程]通过搜集和阅读大量文献,从情报的萌芽、情报思维的出现、情报工作的开展和正式情报学的四个时期六个阶段梳理我国情报学的发展历程。在明确了解我国情报学发展阶段的特点和重要事件后,从情报学的问题、情报工作的误区以及情报学研究和情报工作之间的脱节问题三个方面研究和总结我国情报学发展所存在的问题和争议。[结果/结论]基于我国目前情报学发展所存在的三个方面的问题,提出六项对策:加强大众对情报和情报工作的正确认识;情报学教育应当以""情报""为主,明确情报和信息的关系;回归""情报"",强调以情报为研究对象展开研究;主动开展以情报服务为主、文献服务为辅的情报工作;加强情报学界和业界的合作交流;结合国家政策和需求展开新的发展方向。 "	PTSQ202001005
中国情报学发展路径研究	林子婕:38994068	5	情报学; 信息科学; 中国; 实践;	"[目的/意义]通过探讨在新时期新环境下中国情报学的发展路径,为中国情报学理论发展与工作实践提供参考。[方法/过程]使用文献调研的研究方法,对国外信息科学和情报学以及中国情报学历史发展和研究范式进行综述,并在此基础上形成当代中国情报学发展路径。[结果/结论]中国情报学发展路径需做到以下四个方面:将""情报""与""信息""的概念划清界限;将""分析方法与思维""视为核心研究方法;将""单一情报""研究拓展为""综合情报""研究;将""情报实践""视为学科发展的根本动力。 "	PTSQ202001006
安徽省重点贫困县县级公共图书馆网站建设调查与研究	严贝妮:06143784|万尹菲:40255615	7	重点贫困县; 公共图书馆; 网站建设; 信息服务; 公共文化; 精准扶贫;	"[目的/意义]通过对安徽省重点贫困县县级公共图书馆网站建设情况进行分析研究,发现贫困县县级公共图书馆网站建设中存在的不足,进而提出优化重点贫困县县级公共图书馆网站措施,以提高安徽省基层公共文化服务的质量。[方法/过程]综合运用文献调查、网络调查、案例分析法等,从网站栏目设计、网站内容服务中的信息服务与数字资源服务、网站更新、管理与维护等角度分析研究安徽省重点贫困县县级公共图书馆网站建设情况。[结果/结论]从规范网站栏目设计、加强互动渠道与反馈机制建设、完善数字资源及数据库建设、加强信息更新与网站维护方面提出优化重点贫困县县级公共图书馆网站的措施。 "	PTSQ202001007
高校图书馆古籍阅读推广实践与思考——以聊城大学图书馆为例	刘敏:08605163|赵国强:07973391	6	高校图书馆; 古籍; 阅读推广; 新媒体;	"[目的/意义]探讨高校图书馆如何在大数据、新媒体时代,改变当前古籍阅读冷清的现状,提升古籍阅读推广服务的效果。[方法/过程]分析古籍文献阅读冷清现状的原因,从主动服务、个性化服务、泛在化服务、人性化服务四个方面介绍聊城大学图书馆古籍阅读推广的案例。[结果/结论]结合聊城大学图书馆的实践,提出高校图书馆古籍阅读推广服务效果提升的几条策略:馆员的自我提升、读者群的准确分类分析、精准化服务、服务内容和服务方式的持续创新。 "	PTSQ202001008
论高校图书馆在地域文化推广中的作用——以德州学院图书馆为例	许立成:41819579|任延安:33440710	6	高校图书馆; 地域文化; 整合路径; 推广创新;	"[目的/意义]高校图书馆在地域文化传承推广方面有着义不容辞的责任。本文分析德州学院图书馆地域文化推广的案例,以期为高校图书馆文化推广功能的拓展提供有益借鉴。[方法/过程]德州学院图书馆依据自身优势,有效整合现有馆藏文献,充分挖掘地域文化资源,积极推进地方文献建设和地域文化传承推广,旨在增强广大市民了解家乡、热爱家乡、建设家乡的热情。通过打造地方文献研究中心平台、举办地方文献系列书展、参与德州城市发展规划等活动,在传承和推广德州地域文化的同时,有力助推了德州地域经济的发展。[结果/结论]德州学院图书馆尚需在地域文化的资源整合、方式拓展、人才培养等方面不断开拓创新,包括参与地方文化产业建设,打造德州地方文化产业高地;对接新华书店,实现馆企合作共赢;大力培养地域文化阅读推广人才,形成高素质的专业阅读推广人队伍。 "	PTSQ202001009
公共图书馆品牌活动效果评估研究——以“重图英语角”为例	潘玲:22639279	7	绩效评估; 品牌活动; 服务创新; 文化定位;	"[目的/意义]公共图书馆品牌活动效果评估是图书馆业务工作的一项重要内容。开展活动效果评估,能促使品牌活动的相关决策、资源利用、活动设计与实施、活动的延续变得科学合理,富有效率。[方法/过程]以""重图英语角""品牌活动为例,采用问卷调研法对活动实施效果进行分析和评估。[结果/结论]提出公共图书馆品牌活动构建的思考:树立品牌意识,明确品牌文化定位;重视品牌内容建设,强化活动品牌认知度;提高文化志愿者服务认知,强化品牌团队建设;重视社会合作,建立文化志愿者服务长效机制;重视""关系营销""策略,用创意增强读者粘性。公共图书馆品牌活动应注重自身的文化建设,提供更为人性化的用户体验服务。 "	PTSQ202001010
公共图书馆绘本阅读推广实践与思考——以淮安市图书馆为例	王冬梅:31400982	5	公共图书馆; 绘本; 阅读推广;	"[目的/意义]以淮安市图书馆为例,对其绘本阅读推广工作的现状进行分析,提出相应策略,以推动公共图书馆更好地开展绘本阅读推广工作。[方法/过程]采用问卷调查法,基于对某幼儿园儿童家长的问卷调查,详细阐述淮安市图书馆特色绘本课程的设计过程和实施过程。[结果/结论]针对淮安市图书馆绘本阅读推广存在的问题(家长的参与度不高、活动形式单一、创新性不足),提出相应的对策:构建家庭绘本阅读服务体系,创新绘本阅读推广活动形式,引入馆员激励机制。 "	PTSQ202001011
欧洲研究图书馆协会开放科学路线图	石志松:34936566	8	 	"要使科学更具合作性、可再生性、透明性和影响力,拥抱开放科学至关重要。开放科学无疑对社会有着积极的影响力,但是开放科学的实践还并不普及。我们需要一场开放研究进程和改变心态的革命,以建立一个政策、工具和基础设施能够普遍支持知识增长和知识分享的世界。研究型图书馆的优势地位使这场革命有了发生的可能。本路线图概述了图书馆在各自机构内外可以采取的具体行动,以支持倡导开放科学。正如我们在本文件通篇详细解释的那样,图书馆需要在当地和国际上倡导开放科学,通过工具和服务支持开放科学,并通过协作和伙伴关系扩大相关行动的影响。欧洲研究图书馆协会(LIBER)已经形成了支持和实现开放科学的《2018-2022发展战略》,我们希望这份路线图将帮助欧洲研究型图书馆实现同样的目标。这份文件于2018年春季撰写,当时开放科学政策平台(OSPP)为欧共体和主要相关方提出了综合建议。来自LIBER社区的成员诠释了OSPP对图书馆的建议,并融入了从他们自己专业经验中提炼出的建议。 "	PTSQ202001012
非洲高校图书馆发展历程启示——以加纳大学Balme图书馆为例	Frank Kofi Essien:43940034|朱思苑:43218336|苏文成:32157347|卢章平:07783528	7	非洲图书馆; 加纳大学; Balme图书馆; 案例分析;	"[目的/意义]以国际化为视点,探究非洲高校图书馆发展进程,向国内同行展示欠发达地区图书馆事业状况。[方法/过程]基于文献调研法和案例分析法,着重介绍加纳大学图书馆——Balme图书馆发展案例。[结果/结论]从其历史背景、组织架构、设施建设、特色馆藏、人员构成等方面进行综述,以期让我国高校图书馆界对非洲高校图书馆事业有所了解,从维护我国高校社会公平、图书馆国际化建设、本土文化遗产传承、专业人才梯队建设、推动中国图书馆文化对非影响等方面提出启示。 "	PTSQ202001013
