SaaS外包服务用户满意度与持续使用的实证研究	刘鲁川:26184466|孙凯:26184467|	7	SaaS;ECM-ISC;满意度;持续使用;影响因素;	"通过梳理IS持续使用理论和服务管理中用户满意度研究的发展脉络,借鉴其成果并结合SaaS系统的特点,提出了SaaS用户满意度与持续使用的理论模型,并通过问卷调查的方法收集数据,采用SPSS、AMOS进行数据处理、假设检验和结构分析,以对模型进行检验。研究结果表明,SaaS系统的系统质量和服务质量会影响用户的满意度,并且满意度与感知有用性一起影响用户的持续使用意图。使用IT知识存量和组织嵌入作为调节变量,分析了在不同的条件下,服务质量和系统质量等外生因素与用户满意度之间关系的变化。定义了SaaS信息系统的系统质量、服务质量、用户感知有用性的测量维度和方法,这对SaaS提供商有的放矢的提高系统质量和服务质量,提高用户的有用性感知和满意度,进而促使其持续使用有直接的借鉴意义。"	XNZY201201006
技术和风险视角下的网络团购意向影响因素研究	饶怡晴:27752385|查先进:09002352|	9	网络团购;影响因素;技术接受模型;感知风险;	"信息技术的快速发展极大地改变了人们的购物方式。近几年来,一种新的电子商务模式——网络团购——走进人们的视野,并逐渐受到追捧。本研究以技术接受模型和感知风险为理论背景构建消费者网络团购意向影响因素的研究模型,利用问卷搜集数据,利用偏最小二乘结构方程模型方法对201个消费者的数据进行分析,发现感知娱乐是网络团购态度的关键因子,并进而影响到网络团购意向;同时,感知风险对网络团购意向的影响不显著。本研究有助于理解消费者网络团购意向的形成机理,并为网络团购的营销实践提供参考和建议。"	XNZY201201007
网络舆情突发事件参与者群体构成及行为的实证研究	李纲:08984698|陈璟浩:27752386|	9	突发事件;群体构成;实证分析;聚类分析;群体行为;	"随着网络在社会生活各个领域的渗透,我国社会对其的依赖也日渐加强。与此伴随而来的是网络舆情突发事件的发生也越来越频繁。为此,对网络舆情突发事件的参与者群体构成及其行为进行研究,对有效预防、发现、引导和平抑网络突发事件有重要意义。本研究首先介绍了意见领袖、受众和群体心理的相关概念和理论;接着,阐述了研究框架、数据采集及预处理过程以及聚类方法;其次,对聚类分析的结果进行了解释,并依据此结果对突发事件群体的行为进行了探讨;最后,对本研究的研究结果进行了讨论与展望。"	XNZY201201008
文献题录信息挖掘技术方法及其软件SATI的实现——以中外图书情报学为例	刘启元:26860608|叶鹰:09352212|	9	SATI;共词分析;聚类分析;多维尺度分析;知识图谱;策略坐标图;	"利用C#编程技术基于.NET平台设计开发出文献题录信息统计分析工具软件SATI,可导入处理EndNote格式、NoteExpress格式及NoteFirst格式的国内文献题录数据和HTML格式的WoS国际文献题录数据,进行数据格式的转换、字段信息的抽取、词条频次的统计和知识单元共现矩阵、词条频率逐年分布矩阵及文档词条矩阵的构建,以辅助生成聚类图、多维尺度图谱、网络知识图谱、策略坐标图等可视化结果。以2006～2010年中外图书情报学各十种具有代表性的核心期刊刊载的17440篇论文数据为实例,基于聚类与多维尺度分析结果,呈现出中外图书情报学三大主要研究领域,并结合共词分析与社会网络分析方法,通过绘制共现网络知识图谱与策略坐标图,进一步揭示研究领域结构的内部联系及其特征。"	XNZY201201009
基于Web3.0的个性化信息推荐模式研究	徐宝祥:07677762|武慧娟:27752387|	5	Web 3.0;信息推荐;个性化;用户偏好;社会化网络分析;	"文章对Web3.0的内涵进行分析,得出面对浩如烟海的信息,急需解决的是个性化的信息需求,而目前信息推荐方面的研究仅从协同过滤、内容分析、关联规则三方面开展,可以归为基于用户和基于商品两个侧面,而基于用户也只是从用户个体的记录历史,或者从类似记录历史的用户上来挖掘信息,所以基于用户群体之间的关系进行分析很有必要,并且考虑了个体信息和群体信息之间力量的平衡,同时绘制了个性化信息推荐模式图,这是本文提出的新的研究角度。"	XNZY201201010
信息资源云与知识服务	邓仲华:08982363|张颂:27835623|李志芳:25334855|陆颖隽:09006363|	6	信息资源云;知识服务;云计算;隐性知识;	"知识即服务是信息资源云的服务目标,其服务的效用也是信息资源云需要解决的关键问题。本文从显性知识和隐性知识两个角度出发,将信息资源云的知识服务实现流程按照信息资源获取、组织、展示以及服务评价四个步骤构建成知识服务模型,力求得到一个较好的解决方案,以此满足用户对知识日益增长的需求。"	XNZY201202004
国内图书情报领域云计算研究的分析	邓仲华:08982363|钱剑红:25338558|陆颖隽:09006363|	8	云计算;图书馆;情报学;研究评述;	"目前国内图情领域对云计算的研究呈增长趋势,研究不断深入、细化、重点突出、角度多样。内容主要围绕云计算的基础理论、给图书馆带来的发展机遇及挑战、云计算在图书馆中的应用等开展。但在研究内容、研究方法、研究重点上仍存在一定的问题和不足,以后的研究应该重视进行云计算应用的实证分析、案例研究等。"	XNZY201202005
企业云服务对我国图书馆的启示	陆颖隽:09006363|伊富红:27835624|邓仲华:08982363|	7	云计算;图书馆;企业云服务;	"分析了现阶段企业的云服务,包括企业云服务的案例、应用主体、解决方案等。在此基础上,探讨了图书馆云服务的应用以及不同类型图书馆云服务的解决方案,并分析了图书馆应用云计算时需要注意的一些问题。"	XNZY201202006
云之上:图书馆员何去何从	曹莎莎:27374361|	6	云计算;图书馆员;图书馆;职责;	"云计算作为一项新的IT技术已经在图书馆界产生一定影响,它能实现数字图书馆、web2.0技术的大部分功能,因而在图书馆的采编、存储和流通工作中都有一定应用。该文通过探讨云计算给图书馆和图书馆员带来的机遇和挑战,得出新技术环境下的图书馆员的职责方向:批判性的对待云服务;提供专业化服务;提供个性化服务。"	XNZY201202007
企业内部博客的持续使用模式分析	罗念龙:08231391|郭迅华:08167780|陈国青:08168565|	11	持续使用;使用模式;纵向分析;企业博客;	"随着越来越多的企业部署了企业博客系统,研究企业博客系统的持续使用对学术研究和实际应用都具有重要意义。为了更深入理解用户对信息系统的持续使用模式,本文提出了一种从使用程度、波动幅度、使用轨迹三个维度描述信息系统持续使用模式的AFT方法,并以一个企业内部博客的实际使用场景为例,说明AFT方法能加深我们对持续使用的理解。本文还研究了企业内部博客持续使用模式的一些影响因素,发现个人特性、工作性质等对企业博客的持续使用模式的各个维度均有显著影响。"	XNZY201202008
知识流程外包(KPO)中知识性风险防范机制研究——基于典型案例的分析	王伟军:07629445|甘春梅:11164528|刘蕤:21330026|卢新元:07641543|	8	知识流程外包(KPO);服务外包;风险防范;机制;案例分析;	"知识流程外包(KPO)是面向知识流程业务的知识密集型的新型服务外包模式,它呈现出快速发展的趋势并日益受到重视。考虑到KPO的复杂性和知识特性,KPO中知识性风险的防范成为重要课题。在现有文献基础上,本文尝试提出KPO知识性风险要素框架,进一步分析国内两个典型KPO企业(易唯思中国和江苏舜禹)的主要做法,最后提出契约、信任和技术三种风险防范机制。这一研究将丰富现有KPO风险理论,同时为KPO实践者提供一定的理论指导。"	XNZY201202009
微博信息传播的正负社会效应	陈远:09002626|袁艳红:26992275|	7	微博;信息传播;传播效果;社会效应;	"微博作为社会化媒体之一,其传播价值日益显露。本文探究了微博信息传播的形态与特征,从媒体价值、政府价值、商业价值、个人价值四个方面分析了微博信息传播的正面社会效应,并指出把关体系缺失、信息泛滥,以及版权问题是微博信息传播的主要负面效应。"	XNZY201202010
