篇名	作者	页数	关键词	摘要	filename
少儿图书馆“少儿特色化建设”之思考	石彩霞:12380298	3	少儿图书馆; 少儿特色化建设;	"针对少儿图书馆的主体读者群体需求出发,从馆藏、服务环境、特色化服务、队伍建设的少儿特色化建设角度,对少年儿童图书馆如何服务于少年儿童进行阐述。 "	ZXTS201003005
新课程背景下中学图书馆建设的反思与探索	徐颖:24560512	2	中学图书馆; 新课程改革; 图书馆建设;	"在新课程改革的背景下,就中学图书馆如何发展,如何协助开发课程资源服务,进行一些分析与思考。 "	ZXTS201003006
将图书馆服务延伸到婴幼儿群体——IFLA第100号专业报告解读	曹雪:22613188	3	IFLA; 婴幼儿; 用户服务; 图书馆建设;	"从图书馆开展婴幼儿服务项目的必要性谈起,详细介绍了图书馆婴幼儿服务的主体、物理环境、馆藏资源、服务活动和服务的目标,体现了婴幼儿服务的特色和要求,及面向婴幼儿服务的图书馆员的专业要求和图书馆应开展的宣传交流活动。对IFLA专业报告从以上几个方面进行了详细的解读,以期对我国公共图书馆有所启发。国内图书馆尤其是公共图书馆应该考虑将其服务范围延伸至婴幼儿群体。 "	ZXTS201003007
"以立法为契机,加强图书馆法制环境建设"	刘开国:17697640	2	公共图书馆法; 图书馆法制观念; 法制环境建设;	"《公共图书馆法》已被列入十一届全国人大常委会立法规划中的第二类项目。图书馆界除应对《公共图书馆法》将要涉及的主要问题进行专题研究,为立法工作提供理论支撑外,还应以立法为契机,澄清一些在观念认识上的误区,建立一支优秀的图书馆法理论研究队伍,引导读者关心和重视自己的权利,关注图书馆立法,努力提高图书馆员整体素质,为我国图书馆首部基本法的出台,营造一个良好的法制环境。 "	ZXTS201003008
"重视读者工作,让图书馆发挥最大作用——一个中职图书馆员的困惑与建议"	刘世红:13105619	2	中职图书馆; 读者工作;	"从一个国家级重点职业中学图书馆9年的投入与阅览流通的统计出发,对其原因进行分析,对文献信息资源的浪费表示痛心,并提出做好中职图书馆读者工作的建议。 "	ZXTS201003009
中学师生阅读状况的调查与思考	史雪萍:17268764	4	松江二中; 中学图书馆; 师生; 阅读状况; 应对措施;	"通过对当前师生阅读状况的调研分析,进一步了解我校师生的阅读现状,并采取相应的措施,以改善学校整体的阅读风气,营造学校良好的读书氛围。 "	ZXTS201003010
浅议中学图书馆如何服务于新课改中的语文教学	王良:24137784	2	新课改; 中学图书馆服务; 语文教学;	"中学图书馆是中学语文教学的重要阵地,可以为语文教学提供课资源,配合语文教学可以通过开展读书活动培养学生的阅读能力、写作能力、语文综合性学习能力。 "	ZXTS201003011
少儿图书馆开展儿童早期阅读活动的思考	潘洁:24562095	4	少年儿童图书馆; 早期阅读; 阅读活动;	"从国内目前对儿童早期阅读活动的培养现状入手,深入探讨少儿图书馆开展早期阅读活动的优势所在,同时分析少儿图书馆开展早期阅读与其他模式的异同,以及在开展活动时所需要把握的原则和遵循的规律。 "	ZXTS201003012
图书馆决策参考咨询服务探究	张昭:24193536	3	公共图书馆; 参考咨询服务; 科学决策; 政府部门;	"在论述图书馆开展决策参考咨询信息服务重要性的基础上,分析公共图书馆开展决策参考咨询服务的现状、优势和趋势。 "	ZXTS201003013
新形势下公共图书馆展览工作的发展与变革	赵彻:12946039	2	公共图书馆; 展览工作; 文化服务; 读者需求;	"展览是公共图书馆开展读者工作的重要方式之一。随着时代的发展和历史的进步,传统的展览模式已经不能满足现实需要,因此,对旧式展览工作方式进行发展和变革已迫在眉睫。 "	ZXTS201003014
公共图书馆的“三大服务”与地方文献资源建设	张丹玫:10632544	2	图书馆建设; 和谐服务; 地方经济;	"构建和谐社会是当今的主旋律,图书馆作为文化传播的重要机构,如何加强自身的建设和服务定位,是现阶段图书馆的主要任务。本文阐述了实现和谐服务于建设所涉及的几个方面内容和具体实施方法。 "	ZXTS201003015
萧山二中图书馆建设的思路、措施及目标	武坤:14783523	3	萧山二中; 中学图书馆; 图书馆建设;	"这是浙江省萧山二中图书馆建设的探索及实践经验总结。文章从介绍图书馆的现状入手,继而提出图书馆建设的基本思路,并着重论述图书馆建设的具体措施,最后提出图书馆建设的目标。 "	ZXTS201003016
学校图书馆开展学生课外阅读之探索	许建亭:22486320	2	自主阅读; 书香校园; 学校图书馆;	"学校图书馆应该了解学生阅读特点和阅读兴趣,有针对性地开展服务,在培养学生健康的阅读习惯中发挥其社会教育职能,真正成为学生课外阅读的主阵地。 "	ZXTS201003017
任务驱动法在中职“药学文献信息”课中的应用	区嘉丽:24560517	2	任务驱动法; 药学专业; 文献信息课; 应用;	"通过实施一些与药学专业实际工作相似的任务,让学生认识到自己的智力潜能,体验到自身的成就感,品尝到成功的喜悦,培养学生对学习的极大兴趣,提高学习积极性。叙述任务是驱动法教学在""药学文献信息""课程教学的应用实施。 "	ZXTS201003018
少儿图书馆总分馆体系建设初探	李培秀:15664620	4	少儿图书馆; 总分馆体系; 资源共享;	"只有依托现代信息技术,逐步建设并完善总分馆体系,少儿图书馆才能在公共文化服务体系中赢得更为广阔的发展空间。文中阐述少儿图书馆建设总分馆体系的必要性和思路,并结合大连市少儿图书馆总分馆体系建设的实践,探索总分馆体系建设的目标、做法。 "	ZXTS201003019
青少年对公物破坏行为及其管理对策——以少年儿童图书馆为例	李琼:24560513	4	青少年; 公共图书馆破坏行为; 干预;	"少年儿童在公共场所的破坏行为作为一个不可回避的社会问题日益引起人们的关注,而发生在青少年最经常去的、最多聚集的公共图书馆的破坏行为是更值得图书馆工作者探讨的问题。本文拟从多学科的角度出发,系统地对青少年秩序破坏的诱发因素进行分析研究,对之提出相应的预防干预措施,希望对少儿图书馆乃至整个社会的秩序管理有所帮助。 "	ZXTS201003020
"把握中学生阅读心理,做好中学生导读工作"	苏胜群:24560514	3	中学生; 阅读; 导读中学图书馆;	"从研究中学生心理特点出发,分析中学生目前阅读的情况和需求特点,对中学图书馆读者服务工作提出一定的建议。 "	ZXTS201003021
浅谈中学图书馆的阅读指导服务	黎琼:24560515	3	中学图书馆; 和谐校园; 阅读指导;	阅读指导升级服务是和谐校园对中学图书馆的必然要求。它涵盖升级服务的不同阶段、内容和要求。 	ZXTS201003022
试论如何引导小学生健康愉悦的阅读	何春芳:24560516	3	小学生; 健康阅读; 引导;	"阅读是一件主动的事情,是一件艰苦和长远的事情,因此,必须让愉悦的心境和健康的心态伴随整个阅读的过程。只要引领者认识到课外阅读的重要性、必要性,并采取了与之有效的阅读指导,那么小学生一定会在书的海洋里自由遨游,享受读书的乐趣,养成读书的习惯。 "	ZXTS201003023
阅读指导课教学实录 我爸爸	高飞:24560518|龚晓玲:24560519	1	 	"<正>教学时间:一课时一、设计思想通过和孩子们一起学习、感受绘本《我爸爸》,让孩子们在以后阅读绘本时,掌握一种基本方法:通过自己的细心观察,注意抓住画面细节,从而产生丰富的想象力,深入作品内涵,最终得到独特的情感力量。 "	ZXTS201003024
"关注弱势群体,构建和谐高校图书馆"	李树本:14261767|张宝宁:14535120	4	弱势群体; 员工弱势群体; 学生弱势群体; 和谐高校图书馆;	"和谐社会是一个系统的、整体的概念,它由社会各行各业的共同和谐构成。构建和谐高校图书馆对促进和谐校园,和谐社会的建设与发展起到重要作用。在构建和谐高校图书馆的过程中,弱势群体作为高校图书馆服务对象中的特殊群体,关注、解决其实际困难是图书馆工作必须注重的关键环节。本文通过对高校图书馆弱势群体的界定,即分为员工弱势群体和学生弱势群体;进而分析这两类弱势群体在实际工作中会对构建和谐高校图书馆产生的影响,并就如何构建和谐高校图书馆提出相应对策。 "	ZXTS201003025
浅议图书馆内人际失和消解术	易玮:14267116	2	图书; 馆; 人际失和消解方法;	"人际矛盾普遍存在,既影响工作,也造成情感伤害。本文旨在探寻化解图书馆内时有发生的人际磨擦和纠纷的有效办法。 "	ZXTS201003026
我国和部分发达国家中小学图书馆政策简介	张彦宏:15147699	3	世界中小学图书馆政策; 现状;	"对世界主要国家和国际组织在建设和发展中小学图书馆方面的有关政策,以及这些国家中小学图书馆的发展现状进行介绍。 "	ZXTS201003027
2010年全国中小学图书馆工作暑期高级研修班征文及征集优秀阅读指导课教学案例的通知		1	 	"<正>经中国图书馆学会中小学图书馆委员会、中国教育学会教学仪器设备分会研究决定,2010年7月于河北唐山市举办""第十届全国中小学图书馆工作暑期高级研修班""。 "	ZXTS201003028
学习贯彻教育部2010年度工作会议精神 推动教育装备行业发展	王富:20227946	1	 	"<正>2010年教育工作总体要求是:全面贯彻党的十七大和十七届三中、四中全会精神,以邓小平理论和""三个代表""重要思想为指导,深入贯彻落实科学发展观,全面贯彻党的教育方针,坚持优先发展、改 "	ZXTS201002000
浅谈图书馆员职业幸福感	邱轶:13269684	2	图书馆员; 图书馆工作; 职业幸福感;	"图书馆员职业幸福感是时代发展的需要,是以人为本,创建和谐图书馆的必要条件,对图书馆事业发展有重要意义。文章从分析馆员职业幸福感的影响因素入手,提出提升馆员职业幸福感的具体措施和方法。 "	ZXTS201002002
网络环境下图书馆编目人员的素质要求及培养	张嬿:24392363	3	网络环境; 公共图书馆; 编目人员; 素质培养;	"在网络条件下,公共图书馆的编目技术不断更新、编目对象不断扩展、编目工作内容更为详细,对编目人员的知识结构、工作能力、学习能力,以及处理各类信息的应对能力提出了全新的要求。从事编目人员可从参加短期培训、坚持继续教育、互相交流、相互学习、自我学习、自我完善等途径提高自身素质。 "	ZXTS201002003
