
舟山跨海大桥用上5G视频,,1, ,"<正>2019年5月,利用5G网络传输的高清道路监控摄像机应用项目正式在舟山跨海大桥试点落地,成为国内第一座试水5G网络应用的跨海大桥舟山跨海大桥5G超高清道路监控项目是中国联通与浙江交通集团大桥管理处合作开展的,基于5G技术的新一代信息技术创新应用项目。 ",XXJS202004022
搭建工业环保“彩渱链”,,1, ,"<正>台州电信与浙江彩渱高科技有限公司携手合作,发挥双方资源与技术优势,共同推进""彩渱链""(即区块链五联单系统),形成固废处理新模式传统工业固废管理历来依赖纸质五联单进行流转,不可避免的会遇到数据不可靠、容易遗失、流转时间长等问题,且产废端企业受需求响应不及时、处置承担费用高等影响, ",XXJS202004023
仙都景区迈进5G智慧时代,,1, ,"<正>利用5G、AR、无人机等高科技手段,将提升景区智能管理水平和管理效率,同时能大幅提升游客在景区游览的智慧化体验,助力景区文化推广丽水市缙云仙都景区的旅游信息化体系按照国家5A级旅游景区标准进行全面建设,景区实现网络畅通,免费WiFi、宽带互联网全覆盖,建设完成景区数据、管理、服务、营销基础服务信息化。 ",XXJS202004024
2020中国5G产业链五大发展趋势,,4, ,"<正>5G技术带动通信产业链进入景气周期,下半年即将迎来的5G手机换机潮也让产业链各方满怀期待。5G正在从政策和技术驱动逐步向业务驱动转换,焦点逐步从建网向应用转移疫情之下,中国5G产业链面临挑战。令人欣慰的是,今年国内5G建设目标不改,投资确定,当前进展符合预期。5G技术带动通信产业链进入 ",XXJS202004025
2020浙江产业数字化推进工作要点,,4, ,"<正>为深入实施数字经济""一号工程"",全力打造""两化""深度融合国家示范区升级版,加快推进产业数字化转型,浙江省信息化和工业化深度融合国家示范区建设领导小组办公室从培育赋能载体、提升应用水平、推动创新发展、夯实转型基础四个方面制定了12项工作要点,推动企业数字化转型由""试点示范""向""全面推广""迈进,产业数字化发展由""平台赋能""向""生态构建""跃升。 ",XXJS202004026
中国互联网产业与技术2019发展概况,,4, ,"<正>前不久,中国互联网络信息中心(CNNIC)发布第45次《中国互联网络发展状况统计报告》,《报告》通过多角度、全方位的数据展现,综合反映了2019年及2020年初,我国互联网的发展概况。本刊特别提取互联网产业和技术发展部分,进行了精编整理。 ",XXJS202004027
三问数字化转型——什么是数字化？转什么？塑什么型？,,4, ,"<正>虽然每个企业面临的挑战以及面前转型的道路各不相同,但对自身和数字化转型本身应该有一个清晰的认知和理解,才能走好自己的数字化转型之路如今我们生活在一个数据驱动发展的新时代,不能顺应时代发展进步的企业就会落后和被淘汰,数字化转型是企业顺应时代发展的必然要求。 ",XXJS202004028
大数据应用的三个方向,,2, ,"<正>从信息获取、网络服务、数据整合三个方向探讨大数据应用,以拓宽应用视野国内大数据应用已快十年,通常以统计分析的模式来想象大数据的应用。但将大数据应用定格在信息获取方向上,会影响在其他领域的应用创新。本文将从信息获取、网络服务、数据整合三个方向探讨大数据应用,拓宽应用视野。 ",XXJS202004029
疫情+新基建“浙”样影响智能制造,,4, ,"<正>智能制造为疫情期间制造业复产达产及后疫情时代制造业高质量发展,解决痛点和难点问题;而新基建的实施,则为浙江制造企业转型升级找到出路浙江省是民营经济大省,也是数字经济强省,智能制造产业发展迅速,并取得了显著的成效。浙江拥有全球领先的大数据、人工智能、视频安防、健康医疗等创新力量。 ",XXJS202004030
多元化政府网站建设的规范发展之路,李瑛:45133769,3, ,"<正>随着网络发展,我国政府网站的建设已经达到了细微而深入的程度,呈现规范化、多元化发展的态势近年来,随着网络发展,我国政府网站(本文中提到的""政府网站""指各级行政部门互联网门户网站)的建设已经达到了细微而深入的程度,政府网站的发展也呈现多元化的态势。国务院办公厅对政府网站建设提出了明确的要求,进行了卓有成效的管理,使我国政府网站建设和发展走上了规范之路。 ",XXJS202004031
云阅读·观点,,1, ,"<正>任正非:我们没搭载安卓系统,华为手机也可以不用美国零部件近日,任正非最新接受采访时表示:""华为不用美国零部件是可以的,但是别人不买怎么办。安卓和苹果的操作系统在世界的销售量是巨大的,消费者已经熟悉这两个操作系统。华为是个后来者,要让消费者认同我们的操作系统是很艰难的。我们的5G基站在全世界销售,苹果、三星等品牌手机使用华为的基站,就有了生态。我们要感谢苹果与安卓,让5G性能得到很好的发挥。安卓、苹果在帮我们的忙,如果没有他们的生态,我们的基站又有何用呢?"" ",XXJS202004004
政策速递,,1, ,"<正>上云用数赋智补齐企业数字化转型短板4月7日,国家发展改革委、中央网信办联合印发《关于推进""上云用数赋智""行动培育新经济发展实施方案》,针对新冠肺炎疫情以来我国数字经济发展面临的新形势、新要求、新机遇、新挑战,聚焦广大中小微企业如何脱困蜕变的难点痛点,以企业数字化转型为主线,以""上云用数赋智""为重点突破口,精确发力,精准施策,对于深入实施数字经济战略、加快数字产业化和产业数字化步伐、实现经济高质量发展具有重要的现实意义和深远的战略意义。 ",XXJS202004005
“融合”应是当前工业互联网发展的主题词,,1, ,"<正>工业互联网是新一代信息通信技术与工业经济深度融合的全新业态,是面向实体经济应用的演进升级。工业智能软件是软件产业的重要组成部分,也是推动工业互联网创新发展的核心要素。当前,""5G+工业互联网""的新生态环境下,工业互联网的创新发展进入了快车道,已经从概念普及进入实践深耕阶段。同时,我们也不难发现,在工业软件及工业软件操作系统等方面,仍存在种类繁多、标准不统一、缺乏统一""语言""等问题,缺乏基础共性和行业通用的体系,零散不成体系, ",XXJS202003001
高科技战“疫”,,4, ,"<正>面对新冠肺炎疫情,华为、阿里、百度、大疆等高科技巨头公司纷纷利用云计算、大数据、AI、5G、视觉学习、人脸识别、无人机等一系列高新技术,让防疫需求转化为实实在在的产品和方案,为抗疫贡献力量。""春运""期间,为快速筛选出潜在的病毒传染源,百度地图推出实时人口迁徙数据,为疫情管理提供数据决策参考。为保障防疫宣传广播与巡视工作,多地利用大疆无人机喊话提醒市民戴口罩,同时无人机还可实现热成像和高空作业等功能,为防控疫情助力。 ",XXJS202002002
软件业：加速增长、加速转型,,2, ,"<正>2018年,我国软件和信息技术服务业实现业务收入6.2万亿元,比上年增长12.4%。其中,软件企业通过云服务、平台运营等实现的业务收入占软件业务收入的比重接近20%。数据表明,我国软件业正加速向""量""与""质""同时发力。01规模效益稳步提高,产业引领带动作用突出全国软件业实现软件业务收入6.2万亿元,比上年增长12.4%。软件主营业务利润率为11.4%,高出规模以上服务业利润率4.9个百分点。 ",XXJS202002003
2019浙江数字经济大盘点,,1, ,"2019年,浙江深入实施数字经济""五年倍增""计划,以""五个一百""为重点着力推进数字产业化和产业数字化,""三区三中心""和十大标志引领性项目加快推进,成功创建国家数字经济创新发展试验区,数字经济发展成效日益显现。 ",XXJS202002007
数字经济引领浙江经济高质量发展,,2, ,"<正>2019年浙江深入实施数字经济""一号工程"",坚持全省一盘棋总体布局,强化统筹部署、优化工作机制、协同指导推进,数字经济已成为引领经济高质量发展的新引擎数字经济是世界潮流、时代机遇。十多年来,浙江省坚持不懈地抓数字经济发展,勇当数字经济先行者,获批创建首个国家信息经济示范区,并成为首个中国跨境电子商务综合试验区和""两化""深度融合国家示范区,同时也是全国数字经济发展的先行区。2017年,省委经济工作会议明确提出要实施数字经济""一号工程"",打造信息经济升级版,随后,浙江省制定出台了浙江省国家数字经济示范省建设方案和数字经济发展五年倍增计划。 ",XXJS202002008
2019浙江数字经济“主课”成绩单,,4, ,"<正>2019年,浙江推进100个数字化重大项目,培育形成114家数字化车间/智能工厂、151家数字化试点(示范)园区,实施5000项智能改造项目,遴选培育65家省级重点工业互联网平台,建成15770个5G基站2019年初,浙江省政府在工作报告中对数字经济""一号工程""制定了年度工作要点,分解为40多项重点任务。这些工作要点和重点任务是实施数字经济""一号工程""的战略支持点,也是必须解决的主要课题,对推动浙江经济和社会高质量发展具有重要意义。经过一年的努力,这些重点工作完成情况如何?本刊进行了详细梳理。 ",XXJS202002009
目标打造数字经济试验“四个区”——浙江数字经济发展现状及未来趋势分析,,4, ,"<正>重点探索构建数字经济新型生产关系,加快政府数字化转型,创新数字经济多元协同治理体系,助力长三角一体化发展浙江省是全国数字经济先行省份,也是全国首个国家信息经济示范区,2019年又启动了国家数字经济创新发展试验区建设。作为中国经济建设的""优等生"",浙江将重点探索构建数字经济新型生产关系,加快政府数字化转型,创新数字经济多元协同治理体系,为全国数字经济建设提供示范。为全国创新推进数字经济发展提供浙江样本 ",XXJS202002010
