"从赋能到重构：大数据驱动政府风险治理的逻辑理路与价值趋向	王超:07912867|赵发珍:45673778|曲宗希:32935789	10	大数据驱动; 风险治理; 技术嵌入; 国家治理现代化;	""大数据作为推动国家治理体系和治理能力现代化的重要引擎",在新时期政府风险治理实践中如何彰显价值仍是一个有待探讨的经验问题。基于技术嵌入和国家治理现代化的双重视角,"阐述了大数据驱动政府风险治理遵循""""技术赋能-社会互动-治理重构""""的逻辑理路。研究认为","当前大数据驱动政府风险治理实践仍处于以""""赋能式""""为主的数据价值远未涌现的发展形态","而走向""""重构式""""路径体现了以技术为中心的政府风险治理能力提升",回归到以人为本的政府风险治理体系重构的价值转向。基于破解大数据驱动政府风险治理的现实困境,"提出学界亟待回应关于大数据驱动治理的价值内涵、适用边界、制度体系与理论范式等四个关键议题。 ""	DZZW202007009",,,,,,,,,,,,,,
"转基因议题传播中政府治理的条块分割：基于政府网站语义网络的研究	""曾倬颖1","2:45089644|戴佳1:28810810""	12	转基因; 风险传播; 语义网络分析; 政府网站; 条块分割; 政府治理;	""转基因议题作为近年来广具争议的风险议题",涉及政策制定与执行监管,同时也关乎政府如何向公众进行风险沟通、消弭争议、实现善治。本文旨在对政府转基因议题宣传与沟通的困境进行分析,重点探讨政府治理中的条块分割现状及其对沟通效果的影响。文章通过语义网络分析对政府网站在转基因沟通中的内容和关系网络进行了刻画,比较了中央部委和地方政府间的传播差异。研究发现,中央部委发布内容存在集中化、板块化的特征;地方政府的话语类别更加多元、丰富。在转基因议题的政府关系网络中,中央部委与地方政府之间的垂直双向关系存在明显的不均衡。基于研究发现,"本文对于如何通过弥合条块分割促进政府沟通提出了建议。 ""	DZZW202007010",,,,,,,,,,,,
"在线政务服务能力的生成路径研究——基于对全球155个国家的模糊集定性比较分析	荆丰:28256830|丁海恩:43018640	10	在线政务服务; 电子政务; 政务服务能力;	""发展在线政务服务是各国政府提高政务服务效率、增强政府透明度的重要手段。已有研究对国家间在线政务服务能力差异的影响因素和生成路径缺乏深入探讨。以政府资源论、公民需求论、政府规范论和政策学习论为理论基础",基于《联合国电子政务调查报告》,运用定性比较分析法(fsQCA)从跨国视角研究在线政务服务能力的生成路径。研究发现,在线政务服务能力受到多重复杂因素的影响,就全球范围来看,主要存在五种在线政务服务的生成路径,互联网普及率、国民人均受教育年限和民主化程度在其中起着较为重要的作用。研究有助于理解政府发展在线政务服务的内在逻辑,"弥补了现有文献对电子政务跨国比较的不足。 ""	DZZW202007011",,,,,,,,,,,,,
"卷首语		1	 	""<正>信息技术不断迭代更新并广泛融入人类社会生活",加速了社会生产力的进步并促进经济社会大发展、大繁荣。如何科学、高效地运用数字技术,解决各种社会发展问题,提高治理水平,是世界各国面临的重大课题。数字政府在理论和实践层面都为国家治理这项宏大任务提供了解决方案,是全球公共治理转型的必然趋势。近年来,数字政府建设在中国的实践表明,不仅在技术层面持续推陈出新,而且逐步形成新的建设和运行模式,"加速推进治 ""	DZZW202007002",,,,,,,,,,,
"关于工业大数据发展的指导意见		1	 	""<正>工信部信发[2020]67号工业大数据是工业领域产品和服务全生命周期数据的总称",包括工业企业在研发设计、生产制造、经营管理、运维服务等环节中生成和使用的数据,以及工业互联网平台中的数据等。为贯彻落实国家大数据发展战略,促进工业数字化转型,激发工业数据资源要素潜力,加快工业大数据产业发展,现提出如下意见。一、总体要求坚持以习近平新时代中国特色社会主义思想为指导,深入贯彻党的十九大和十九届二中、三中、四中全会精神,"牢固树立新发展理 ""	DZZW202006001",,,,,,,,,,,,
"数字化转型伙伴行动倡议		1	 	""<正>世界经济数字化转型是大势所趋。习近平总书记多次指出",要加快数字经济发展,2020年4月1日在浙江考察时再次强调,要善于化危为机,抓住产业数字化、数字产业化赋予的机遇,抓紧布局数字经济。新冠肺炎疫情发生以来,广大中小微企业受到较大冲击,面临较大压力。与此同时,一些企业以抗击疫情为契机积极推进数字化转型,"运用大数据、云计算、人工智能、工业互联网等弥补经营损失、支持企业复工复产、缓解裁员压力、精 ""	DZZW202006014",,,,,,,,,,,
"突发公共卫生事件网络谣言传播与治理研究——基于新冠疫情的网络谣言文本分析	陈雅赛:36736946	10	突发公共卫生事件; 新冠疫情; 网络谣言; 谣言治理; 应急管理;	""以""""新型冠状病毒疫情""""为例",选取腾讯较真平台所披露的谣言信息与各级政府的谣言回应作为研究对象,从谣言传播时间、传播渠道、政府回应、辟谣主体四个维度对疫情中谣言的传播特征、政府回应与谣言传播的关系进行了分析。研究发现,谣言在疫情爆发初期呈现出快速增长的趋势,谣言的形成与扩散主场为微信与微博,谣言的传播与政府信息公开程度有直接关系。随着政府重视对网民关切与谣言进行回应,谣言蔓延趋势得到一定控制。研究认为,构建政府部门、专家团队、主流媒体相结合的全媒体信息发布体系与辟谣平台,"政府部门重视与民间的平等""""对话""""是网络谣言治理之本。 ""	DZZW202006003",,,,,,,,,,,,
"突发公共卫生事件大数据画像构建研究	周锐:08761479|黄静:08729954|范嘉祺:45692519	9	大数据; 用户画像; 突发公共卫生事件; 新冠疫情;	""实时、动态精准掌握突发公共卫生事件信息",对于提升突发公共卫生事件预测与响应能力具有重要作用。通过将用户画像理论应用于突发公共卫生事件应对过程中,研究突发公共卫生事件大数据画像的构建目的、参与主体、主要内容、时空展示以及构建策略。以新冠病毒疫情数据画像构建为例,"描述突发公共卫生事件大数据画像构建的应用场景。最终从突破""""数据孤岛""""、聚焦具体数据画像构建方法以及关注数据隐私与安全角度对未来研究提出构想。 ""	DZZW202006004",,,,,,,,,,,,,,,,,
"社交媒体危机传播国际研究的路径、特点及启示——基于2008-2019年Academic Source Complete-EBSCO数据库的分析	宋欢迎:40459707	11	社交媒体; 危机传播; 危机公关; 危机管理;	""社交媒体危机传播国际研究具有较为明显的学科路径差异:从传播学路径切入分析社交媒体对危机传播的影响;从公共关系学路径切入考察社交媒体对危机公关的影响;从管理学路径切入探讨社交媒体对危机管理的影响。国外研究呈现出一定的特点:研究对象上集中考察少数社交媒体平台;研究方法上基于某一危机事件进行个案分析;研究理论上依托情境式危机传播理论(SCCT);研究结论方面强调社交媒体给危机传播带来了双重的影响。国外研究给国内社交媒体危机传播研究和应对提供的启示:在研究上",扩大社交媒体和危机事件考察范围,构建社交媒体时代的危机传播理论,深化社交媒体危机传播研究;应对上强调,使用社交媒体发布危机事件信息和应对策略,利用社交媒体与公众进行危机沟通和协作,"加强危机期间的社交媒体监测。 ""	DZZW202006005",,,,,,,,,,,,,,
"“沟通式”治理：突发事件网络舆情的政府回应逻辑研究——基于40个突发事件的模糊集定性比较分析	李明:06579819|曹海军:35234619	9	政治沟通; 突发事件; 网络舆情; 政府回应; 舆情治理;	""政府的有效回应是治理突发事件网络舆情的重要举措",分析突发事件网络舆情的影响因素,探究政府的舆情回应逻辑具有重要现实意义。基于政治沟通理论,分别从事件类型、沟通主体、沟通渠道与信息反馈四个因素提炼解释变量,通过模糊定性比较分析法(fsQCA)对近些年发生的40起突发事件进行比较分析,进而得到三条典型路径。研究发现,信息发送者的客观性对于突发事件网络舆情的产生与回应具有重要影响,信息接收者的正反馈在突发事件网络舆情回应与治理中起到关键作用,沟通渠道的多元畅通是提升突发事件网络舆情回应效果的重要条件,"并据此得出政府突发事件网络舆情治理的启示。 ""	DZZW202006006",,,,,,,,,,,
"界面重构：迈向超大城市有效治理的路径选择——以“接诉即办”的大兴经验为例	翟文康:44842509|李芯锐:44842510|李文钊:09748219	13	超大城市; 接诉即办; 界面治理; 城市治理;	""超大城市普遍存在""""大城市病""""",面对此问题,北京推动了一系列的治理改革,其中,"接诉即办""""牵一发动全身","正在撬动整个超大城市治理。文章对北京大兴区的""""接诉即办""""改革进行了案例探索性研究",大兴区通过界面重构实现了有效治理,在此研究基础上,发现了超大城市治理之道:在从城市建设主导走向以人民为中心的服务主导转型环境下,超大城市通过打造一体化交互平台的内部结构,建构信息驱动的治理界面,塑造整体性回应的界面功能,从而实现公共价值导向的城市界面治理。界面治理将诉求转变为信息、将信息转变为决策依据、将决策转变为行动任务、将行动转变为价值创造,因此,"界面重构是超大城市实现有效治理的路径。 ""	DZZW202006007",,,,,,
